show_id,content,type,country,date_added,release_year,rating,duration,listed_in
s328,"Beowulf Robert Zemeckis Ray Winstone, Anthony Hopkins, John Malkovich, Angelina Jolie, Robin Wright, Brendan Gleeson, Crispin Glover, Alison Lohman, Sharisse Baker-Bernard This deftly animated take on a legendary Old English epic tells the timeless tale of a Scandinavian hero who's known for slaying dragons.",Movie,"United States, United Kingdom","August 1, 2021",2007,,114 min,"Action & Adventure, Sci-Fi & Fantasy"
s329,"Boyka: Undisputed Todor Chapkanov Scott Adkins, Teodora Duhovnikova, Alon Aboutboul, Julian Vergov, Brahim Achabbakhe, Paul Chahidi, Petio Petkov, Valentin Ganev, Vlado Mihailov The fourth film in the action franchise finds Boyka taking on brutal gangsters to protect the widow of a man he unintentionally killed in the ring.",Movie,"Bulgaria, United States","August 1, 2021",2016,,90 min,Action & Adventure
s330,"Catch Me If You Can Steven Spielberg Leonardo DiCaprio, Tom Hanks, Christopher Walken, Martin Sheen, Nathalie Baye, Amy Adams, James Brolin, Brian Howe, Frank John Hughes, Steve Eastin An FBI agent makes it his mission to put cunning con man Frank Abagnale Jr. behind bars. But Frank not only eludes capture, he revels in the pursuit.",Movie,"United States, Canada","August 1, 2021",2002,,142 min,Dramas
s331,"Cloudy with a Chance of Meatballs Phil Lord, Christopher Miller Bill Hader, Anna Faris, James Caan, Andy Samberg, Bruce Campbell, Mr. T, Bobb'e J. Thompson, Benjamin Bratt, Neil Patrick Harris, Al Roker When inventor Flint Lockwood makes clouds rain food, the citizens of Chewandswallow can feed themselves. But a bowl of disaster is about to overflow.",Movie,"United States, Canada","August 1, 2021",2009,,90 min,"Children & Family Movies, Comedies, Sci-Fi & Fantasy"
s332,"Darwin’s Game nan Yusuke Kobayashi, Reina Ueda, Nichika Omori, Taku Yashiro, Yumiri Hanamori, Ai Kayano, Takehito Koyasu, Yoshitsugu Matsuoka High schooler Kaname activates a mysterious mobile app and unwittingly joins a game pitting players with supernatural abilities against each other.",TV Show,nan,"August 1, 2021",2020,,1 Season,"Anime Series, International TV Shows, TV Thrillers"
s333,"Deep Blue Sea Renny Harlin Thomas Jane, Saffron Burrows, Samuel L. Jackson, Jacqueline McKenzie, Michael Rapaport, Stellan Skarsgård, LL Cool J, Aida Turturro, Cristos, Daniel Rey Scientists conduct research on sharks in search of an Alzheimer's cure. But a dangerous shortcut leads to huge sharks with near-human intelligence.",Movie,"United States, Mexico","August 1, 2021",1999,,105 min,"Action & Adventure, Horror Movies, Sci-Fi & Fantasy"
s365,"Centaurworld nan Kimiko Glenn, Megan Hilty, Parvesh Cheena, Chris Diamantopoulos, Megan Nicole Dong, Jessie Mueller, Josh Radnor On a quest to reunite with her trusty rider, a fearless war horse journeys through a whimsical world filled with magic, adventure and singing centaurs.",TV Show,nan,"July 30, 2021",2021,,1 Season,"Kids' TV, TV Comedies"
s334,"Ferris Bueller's Day Off John Hughes Matthew Broderick, Alan Ruck, Mia Sara, Jeffrey Jones, Jennifer Grey, Cindy Pickett, Lyman Ward, Edie McClurg, Charlie Sheen, Kristy Swanson, Ben Stein, Del Close After faking an illness to skip school, popular teen Ferris Bueller enjoys a fun-filled day in Chicago with his girlfriend and his uptight best friend.",Movie,United States,"August 1, 2021",1986,,103 min,"Classic Movies, Comedies, Cult Movies"
s335,"Five Feet Apart Justin Baldoni Haley Lu Richardson, Cole Sprouse, Moisés Arias, Kimberly Hébert Gregory, Parminder Nagra, Claire Forlani, Emily Baldoni, Gary Weeks, Cynthia Evans A teen with cystic fibrosis shakes up her daily routine and challenges hospital protocol when she falls for a fellow patient.",Movie,United States,"August 1, 2021",2019,,116 min,"Dramas, Romantic Movies"
s336,"Freedomland Joe Roth Samuel L. Jackson, Julianne Moore, Edie Falco, Ron Eldard, William Forsythe, Aunjanue Ellis, Anthony Mackie, LaTanya Richardson Jackson, Clarke Peters, Peter Friedman, Domenick Lombardozzi When a woman reports that her infant son was kidnapped by a black man, an African American detective and a white activist team up to dig for details.",Movie,United States,"August 1, 2021",2006,,113 min,"Dramas, Thrillers"
s337,"Friday Night Lights nan Kyle Chandler, Connie Britton, Aimee Teegarden, Taylor Kitsch, Jesse Plemons, Minka Kelly, Zach Gilford, Adrianne Palicki, Derek Phillips, Brad Leland, Gaius Charles, Timothy F. Crowley, Louanne Stephens, Stacey Oristano, Scott Porter Eric Taylor faces enormous pressure when he signs on as the new coach of a small-town Texas football team that's poised to win the state championship.",TV Show,nan,"August 1, 2021",2010,,5 Seasons,"TV Dramas, Teen TV Shows"
s338,"Good Luck Chuck Mark Helfrich Dane Cook, Jessica Alba, Dan Fogler, Ellia English, Sasha Pieterse, Annie Wood, Lonny Ross, Chelan Simmons, Simone Bailly, Jodelle Ferland, Crystal Lowe, Troy Gentile, Georgia Craig, Michelle Harrison, Chiara Zanni Every time Chuck breaks up with a girlfriend, she ends up engaged to her next boyfriend. Soon, women are dating Chuck in hopes of meeting Mr. Right.",Movie,"United States, Canada","August 1, 2021",2007,,99 min,"Comedies, Romantic Movies"
s339,"Hunter X Hunter (2011) nan Megumi Han, Mariya Ise, Keiji Fujiwara, Miyuki Sawashiro, Daisuke Namikawa To fulfill his dreams of becoming a legendary Hunter like his dad, a young boy must pass a rigorous examination and find his missing father.",TV Show,Japan,"August 1, 2021",2014,,6 Seasons,"Anime Series, International TV Shows"
s340,"I missed you: Director's Cut Mag Hsu, Hsu Chih-yen Wu Kang-ren, Eve Ai, Fu Meng-po, Lin Mei-hsiu, 9m88 A workaholic reconnects with two men she blocked on social media five years ago and begins to reflect on her past life choices.",Movie,nan,"August 1, 2021",2021,,96 min,"Dramas, Independent Movies, International Movies"
s341,"Inception Christopher Nolan Leonardo DiCaprio, Joseph Gordon-Levitt, Elliot Page, Tom Hardy, Ken Watanabe, Dileep Rao, Cillian Murphy, Tom Berenger, Marion Cotillard, Pete Postlethwaite, Michael Caine, Lukas Haas A troubled thief who extracts secrets from people's dreams takes one last job: leading a dangerous mission to plant an idea in a target's subconscious.",Movie,"United States, United Kingdom","August 1, 2021",2010,,148 min,"Action & Adventure, Sci-Fi & Fantasy, Thrillers"
s342,"Magnolia Paul Thomas Anderson John C. Reilly, Philip Baker Hall, Tom Cruise, Julianne Moore, Philip Seymour Hoffman, William H. Macy, Jeremy Blackman, Jason Robards, Melinda Dillon, April Grace, Luis Guzmán, Ricky Jay, Alfred Molina, Michael Murphy, Melora Walters Through chance, history and divine intervention, a cast of eclectic characters weaves and warps through each other's lives on a random day in California.",Movie,United States,"August 1, 2021",1999,,189 min,"Dramas, Independent Movies"
s343,"Major Payne Nick Castle Damon Wayans, Karyn Parsons, William Hickey, Michael Ironside, Albert Hall, Ross Bickell, Orlando Brown, Peyton Chesson-Fohl, Steven Martini A hardened Marine is given his marching orders and must now lead a disorderly group of mismatched cadets into a junior ROTC competition.",Movie,United States,"August 1, 2021",1995,,97 min,Comedies
s344,"My Girl Howard Zieff Dan Aykroyd, Jamie Lee Curtis, Macaulay Culkin, Anna Chlumsky, Richard Masur, Griffin Dunne, Ann Nelson, Peter Michael Goetz, Jane Hallaren, Anthony R. Jones This coming-of-age charmer follows a summer in the life of an 11-year-old girl who learns about love and loss as she grapples with profound changes.",Movie,United States,"August 1, 2021",1991,,102 min,Dramas
s345,"My Girl 2 Howard Zieff Anna Chlumsky, Austin O'Brien, Dan Aykroyd, Jamie Lee Curtis, Richard Masur, Christine Ebersole, Angeline Ball A teen makes surprising discoveries when she talks to her dead mother's high school friends for an essay about someone she admires but has never met.",Movie,United States,"August 1, 2021",1994,,99 min,"Children & Family Movies, Comedies, Dramas"
s346,"Open Season: Scared Silly David Feiss William Townsend, Donny Lucas, Melissa Sturm, Trevor Devall, Brian Drummond, Kathleen Barr, Garry Chalk, Lee Tockar, Shannon Chan-Kent, Michelle Murdocca, Lorne Cardinal, Peter Kelamis When a spooky werewolf tale scares Boog out of joining the annual camping trip, his friends hatch a plan to cure him of his fear.",Movie,"United States, Canada","August 1, 2021",2015,,85 min,"Children & Family Movies, Comedies"
s347,"Pineapple Express David Gordon Green Seth Rogen, James Franco, Danny McBride, Kevin Corrigan, Craig Robinson, Gary Cole, Rosie Perez, Ed Begley Jr., Nora Dunn, Amber Heard After witnessing a murder, a perpetually stoned process server and his good-natured dealer go on the run from a drug lord who's out to kill them.",Movie,United States,"August 1, 2021",2008,,112 min,"Action & Adventure, Comedies"
s348,"Planet 51 Jorge Blanco Justin Long, Dwayne Johnson, Gary Oldman, Seann William Scott, Jessica Biel, John Cleese, Freddie Benedict After landing on a planet reminiscent of 1950s suburbia, a human astronaut tries to avoid capture, recover his spaceship and make it home safely.",Movie,"Spain, United Kingdom, United States","August 1, 2021",2009,,91 min,"Children & Family Movies, Comedies, Sci-Fi & Fantasy"
s349,"Poms Zara Hayes Diane Keaton, Jacki Weaver, Pam Grier, Rhea Perlman, Celia Weston, Alisha Boe, Charlie Tahan After moving to a retirement community, loner Martha befriends a fun-loving neighbor and forms a cheerleading club for young-at-heart seniors.",Movie,"United Kingdom, United States","August 1, 2021",2019,,91 min,Comedies
s350,"Seabiscuit Gary Ross Tobey Maguire, Jeff Bridges, Chris Cooper, Elizabeth Banks, Gary Stevens, William H. Macy, David McCullough, Kingston DuCoeur, Eddie Jones, Ed Lauter, Michael O'Neill, Michael Angarano, Royce D. Applegate, Annie Corley, Valerie Mahaffey An ungainly-looking colt becomes a winning thoroughbred in this Depression-era drama based on the true story of champion racehorse Seabiscuit.",Movie,United States,"August 1, 2021",2003,,141 min,"Dramas, Sports Movies"
s351,"Space Cowboys Clint Eastwood Clint Eastwood, Tommy Lee Jones, Donald Sutherland, James Garner, James Cromwell, Marcia Gay Harden, William Devane, Loren Dean, Courtney B. Vance, Rade Serbedzija, Barbara Babcock, Blair Brown A retired engineer agrees to help NASA prevent a Russian satellite from falling to Earth if he and his over-the-hill pals can man the mission.",Movie,United States,"August 1, 2021",2000,,130 min,"Action & Adventure, Dramas, Sci-Fi & Fantasy"
s352,"Team America: World Police Trey Parker Trey Parker, Matt Stone, Kristen Miller, Masasa Moyo, Daran Norris, Phil Hendrie, Maurice LaMarche, Chelsea Magritte, Jeremy Shada, Fred Tatasciore In this musical satire, an all-marionette police force takes on the challenging role of keeping the peace on a troubled planet.",Movie,"United States, Germany","August 1, 2021",2004,,98 min,"Action & Adventure, Comedies, Cult Movies"
s353,"The Edge of Seventeen Kelly Fremon Craig Hailee Steinfeld, Woody Harrelson, Kyra Sedgwick, Haley Lu Richardson, Blake Jenner, Hayden Szeto, Alexander Calvert, Eric Keenleyside A troubled teenager finds high school life even less bearable after she catches her childhood best friend hooking up with her popular older brother.",Movie,"United States, China","August 1, 2021",2016,,105 min,"Comedies, Dramas"
s354,"The Haunting in Connecticut 2: Ghosts of Georgia Tom Elkins Abigail Spencer, Chad Michael Murray, Katee Sackhoff, Emily Alyn Lind, Cicely Tyson, Andrea Frankle, Brad James, Lance E. Nichols A couple's Georgia dream home becomes a living nightmare when their daughter begins to have frightening visions from the property's terrible past.",Movie,United States,"August 1, 2021",2013,,101 min,Horror Movies
s355,"The Last Boy Scout Tony Scott Bruce Willis, Damon Wayans, Chelsea Field, Noble Willingham, Taylor Negron, Danielle Harris, Halle Berry, Bruce McGill Private eye Joe Hallenbeck is forced to team up with a disgraced quarterback to uncover a conspiracy by a politician and a football team owner.",Movie,United States,"August 1, 2021",1991,,105 min,"Action & Adventure, Comedies"
s356,"The Lincoln Lawyer Brad Furman Matthew McConaughey, Josh Lucas, Ryan Phillippe, John Leguizamo, Michael Peña, Bryan Cranston, Bob Gunton, William H. Macy, Marisa Tomei, Frances Fisher A street-wise defense lawyer who operates out of the back seat of his Lincoln lands a high-profile case that soon puts him and his family in danger.",Movie,United States,"August 1, 2021",2011,,118 min,"Dramas, Thrillers"
s357,"The Losers Sylvain White Jeffrey Dean Morgan, Zoe Saldana, Chris Evans, Idris Elba, Columbus Short, Óscar Jaenada, Jason Patric, Holt McCallany, Peter Macdissi, Peter Francis James After a search-and-destroy mission leads to betrayal, an elite black ops squad seeks revenge. But they must remain deep undercover to even the score.",Movie,"United States, France","August 1, 2021",2010,,97 min,Action & Adventure
s432,"Too Hot to Handle: Brazil nan Bruna Louise Sizzling hot young Brazilians meet at a dreamy beach resort. But for a shot at R$500,000 in this fun reality show, they'll have to give up sex.",TV Show,nan,"July 21, 2021",2021,,1 Season,"International TV Shows, Reality TV, Romantic TV Shows"
s358,"The Machinist Brad Anderson Christian Bale, Jennifer Jason Leigh, Aitana Sánchez-Gijón, John Sharian, Michael Ironside, Lawrence Gilliard Jr., Reg E. Cathey, Anna Massey, Matthew Romero, Robert Long, Colin Stinton, Craig Stevenson Haunted and gaunt after a prolonged bout of insomnia, factory worker Trevor Reznik begins to question his sanity amid a series of mysterious events.",Movie,"Spain, France, United Kingdom, United States","August 1, 2021",2004,,102 min,"Dramas, Independent Movies, Thrillers"
s359,"The Net Irwin Winkler Sandra Bullock, Jeremy Northam, Dennis Miller, Diane Baker, Wendy Gazelle, Ken Howard, Ray McKinnon, Daniel Schorr, L. Scott Caldwell, Robert Gossett A computer analyst becomes a target after she stumbles onto a conspiracy via a mysterious floppy disk, forcing her to go on the run to clear her name.",Movie,United States,"August 1, 2021",1995,,114 min,Thrillers
s360,"The Original Kings of Comedy Spike Lee Steve Harvey, D.L. Hughley, Cedric the Entertainer, Bernie Mac Comedians Steve Harvey, Cedric the Entertainer, D.L. Hughley and Bernie Mac hit the stage in an iconic stand-up concert directed by Spike Lee.",Movie,United States,"August 1, 2021",2000,,111 min,Stand-Up Comedy
s361,"Valentine's Day Garry Marshall Jessica Alba, Kathy Bates, Jessica Biel, Bradley Cooper, Eric Dane, Patrick Dempsey, Hector Elizondo, Jamie Foxx, Jennifer Garner, Topher Grace, Anne Hathaway, Ashton Kutcher, Queen Latifah, Taylor Lautner, George Lopez, Shirley MacLaine, Emma Roberts, Julia Roberts, Taylor Swift The tripwires of modern love are exposed in a carousel involving relationships and the single life on the most romantic day of the year: February 14.",Movie,United States,"August 1, 2021",2010,,125 min,"Comedies, Romantic Movies"
s362,"Charmed nan Madeleine Mantock, Sarah Jeffery, Melonie Diaz, Rupert Evans, Ser'Darius Blain, Ellen Tamaki, Charlie Gillespie After their mother’s tragic death, a trio of sisters bond over their newfound powers, vanquish demons and band together to defend their magical legacy.",TV Show,United States,"July 31, 2021",2021,,3 Seasons,"TV Dramas, TV Sci-Fi & Fantasy"
